car_id,model,transmission,mileage,fuel_type,mpg,engine_size,year
469, Q2,Manual,16414,Petrol,50.4,1.4,2018
470, Q2,Manual,27198,Petrol,50.4,1.4,2018
471, A3,Semi-Auto,17166,Petrol,43.5,2.0,2018
472, A3,Semi-Auto,18283,Petrol,44.1,2.0,2018
473, Q5,Semi-Auto,15076,Diesel,56.5,2.0,2018
474, Q5,Semi-Auto,29330,Diesel,56.5,2.0,2017
475, Q2,Manual,25520,Petrol,50.4,1.4,2017
476, A4,Semi-Auto,7521,Diesel,49.6,2.0,2020
477, A7,Semi-Auto,933,Diesel,45.6,2.0,2019
478, A3,Semi-Auto,6018,Diesel,52.3,1.6,2019
479, A3,Manual,11330,Petrol,42.8,1.5,2019
480, Q5,Semi-Auto,23478,Diesel,42.2,3.0,2016
481, Q2,Manual,17872,Diesel,64.2,1.6,2017
482, A5,Semi-Auto,4327,Petrol,39.8,2.0,2019
483, Q7,Semi-Auto,4813,Diesel,33.2,3.0,2019
484, Q2,Manual,3578,Diesel,47.9,1.6,2019
485, A6,Semi-Auto,4196,Diesel,47.9,2.0,2019
486, A1,Manual,32065,Petrol,55.4,1.4,2015
487, A8,Semi-Auto,15072,Diesel,47.1,3.0,2017
488, Q3,Manual,50286,Diesel,61.4,2.0,2017
489, Q3,Semi-Auto,25667,Petrol,40.4,2.0,2017
490, Q7,Semi-Auto,33165,Diesel,47.9,3.0,2017
491, Q2,Manual,27078,Petrol,50.4,1.4,2017
492, Q2,Manual,29874,Petrol,50.4,1.4,2017
493, Q5,Semi-Auto,28977,Diesel,47.1,2.0,2015
494, Q3,Semi-Auto,28526,Diesel,50.4,2.0,2016
495, Q3,Manual,14068,Diesel,54.3,2.0,2017
496, A3,Manual,6321,Petrol,50.4,2.0,2018
497, A8,Semi-Auto,4440,Petrol,37.7,3.0,2018
498, A3,Manual,2085,Diesel,51.4,1.6,2019
499, Q5,Semi-Auto,2712,Diesel,38.2,2.0,2019
500, A6,Semi-Auto,3968,Diesel,47.9,2.0,2019
501, Q2,Manual,6921,Petrol,47.1,1.0,2019
502, A3,Manual,50062,Petrol,57.6,1.2,2015
503, A1,Manual,31500,Petrol,57.6,1.4,2015
504, A1,Manual,21807,Petrol,57.6,1.4,2015
505, A5,Semi-Auto,7215,Diesel,46.3,2.0,2019
506, A6,Semi-Auto,5397,Diesel,50.4,2.0,2019
507, A3,Manual,4963,Petrol,42.8,1.5,2019
508, A3,Manual,13688,Petrol,40.4,2.0,2017
509, A3,Semi-Auto,19735,Petrol,57.6,1.4,2017
510, Q3,Semi-Auto,22175,Petrol,47.9,1.4,2017
511, A4,Semi-Auto,13907,Petrol,49.6,1.4,2018
512, A1,Manual,20106,Petrol,67.3,1.0,2018
513, Q5,Semi-Auto,7891,Petrol,40.9,2.0,2018
514, A4,Semi-Auto,4836,Diesel,48.7,2.0,2019
515, A5,Manual,4587,Petrol,37.2,2.0,2019
516, A5,Manual,5721,Petrol,37.2,2.0,2019
517, Q7,Semi-Auto,4236,Diesel,33.2,3.0,2019
518, Q5,Semi-Auto,18188,Diesel,47.1,2.0,2015
519, A5,Manual,41497,Diesel,57.6,2.0,2016
520, A1,Manual,13961,Petrol,58.9,1.4,2016
521, A6,Semi-Auto,10852,Diesel,47.9,2.0,2019
522, A3,Manual,10059,Petrol,43.5,1.5,2019
523, A3,Manual,5985,Petrol,43.5,1.5,2019
524, A4,Semi-Auto,6214,Petrol,38.7,2.0,2019
525, RS5,Semi-Auto,5089,Petrol,30.1,2.9,2019
526, Q2,Manual,2756,Petrol,42.2,1.0,2019
527, A6,Semi-Auto,4982,Diesel,47.9,2.0,2019
528, A4,Semi-Auto,41505,Diesel,67.3,2.0,2016
529, Q3,Semi-Auto,26494,Petrol,47.9,1.4,2017
530, A1,Manual,23655,Petrol,55.4,1.4,2017
531, RS5,Semi-Auto,3382,Petrol,30.1,2.9,2019
532, A3,Manual,17789,Petrol,54.3,1.5,2018
533, A6,Semi-Auto,5023,Diesel,47.9,2.0,2019
534, A6,Semi-Auto,6238,Diesel,37.7,3.0,2019
535, A5,Semi-Auto,4520,Petrol,39.8,2.0,2019
536, A5,Semi-Auto,5210,Petrol,39.8,2.0,2019
537, A5,Semi-Auto,3256,Petrol,40.4,2.0,2019
538, A4,Semi-Auto,5201,Diesel,44.1,2.0,2019
539, Q7,Semi-Auto,28,Diesel,33.6,3.0,2019
540, A1,Manual,25747,Petrol,67.3,1.0,2017
541, A1,Manual,27000,Petrol,55.4,1.4,2017
542, Q5,Semi-Auto,51562,Diesel,42.8,3.0,2016
543, A3,Manual,40030,Diesel,83.1,1.6,2016
544, A6,Semi-Auto,43099,Diesel,56.5,2.0,2016
545, Q2,Manual,18842,Petrol,55.4,1.0,2017
546, A4,Semi-Auto,31894,Diesel,64.2,3.0,2016
547, A5,Semi-Auto,5712,Diesel,51.4,2.0,2019
548, A5,Semi-Auto,38540,Diesel,58.9,2.0,2015
549, A1,Manual,25552,Petrol,56.5,1.4,2017
550, A7,Semi-Auto,72283,Diesel,54.3,3.0,2015
551, Q5,Semi-Auto,22809,Diesel,42.2,3.0,2016
552, A3,Manual,16103,Diesel,65.7,2.0,2017
553, A1,Manual,23745,Petrol,57.6,1.4,2016
554, TT,Manual,29593,Diesel,62.8,2.0,2016
555, A1,Semi-Auto,15300,Petrol,53.3,1.4,2014
556, Q3,Semi-Auto,9185,Petrol,48.7,1.4,2018
557, Q2,Manual,1592,Petrol,39.2,1.5,2019
558, A1,Manual,45644,Diesel,80.7,1.6,2016
559, Q8,Semi-Auto,4488,Diesel,33.6,3.0,2019
560, Q5,Semi-Auto,29156,Diesel,42.2,3.0,2016
561, A1,Manual,15837,Petrol,58.9,1.4,2015
562, Q3,Manual,15264,Diesel,61.4,2.0,2016
563, Q2,Manual,8211,Diesel,49.6,1.6,2018
564, Q2,Manual,10962,Petrol,50.4,1.4,2017
565, Q5,Semi-Auto,42187,Diesel,42.8,3.0,2016
566, A1,Manual,8128,Petrol,55.4,1.4,2017
567, A4,Manual,55697,Diesel,70.6,2.0,2016
568, Q3,Manual,35446,Diesel,54.3,2.0,2015
569, Q3,Semi-Auto,30366,Diesel,50.4,2.0,2016
570, Q5,Semi-Auto,32090,Petrol,40.4,2.0,2017
571, Q3,Semi-Auto,19300,Petrol,47.9,1.4,2015
572, A4,Manual,37478,Diesel,74.3,2.0,2016
573, A3,Semi-Auto,6266,Petrol,38.2,2.0,2019
574, A1,Manual,8577,Petrol,55.4,1.4,2016
575, A3,Manual,13147,Diesel,67.3,1.6,2018
576, A6,Semi-Auto,24336,Diesel,61.4,2.0,2017
577, Q2,Manual,23813,Petrol,55.4,1.0,2018
578, Q2,Semi-Auto,17633,Petrol,52.3,1.4,2017
579, A6,Semi-Auto,55220,Diesel,64.2,2.0,2015
580, Q5,Semi-Auto,47952,Diesel,56.5,2.0,2017
581, Q5,Semi-Auto,50500,Diesel,44.1,3.0,2014
582, A1,Manual,31147,Petrol,56.5,1.4,2016
583, Q2,Semi-Auto,79,Diesel,46.3,2.0,2019
584, A5,Semi-Auto,56875,Diesel,53.3,2.0,2015
585, A5,Manual,37056,Diesel,53.3,2.0,2015
586, RS3,Semi-Auto,5431,Petrol,34.0,2.5,2018
587, A1,Manual,31031,Petrol,56.5,1.4,2016
588, A4,Semi-Auto,34906,Diesel,49.6,3.0,2015
589, A4,Semi-Auto,14821,Diesel,64.2,3.0,2017
590, A1,Manual,15307,Petrol,55.4,1.4,2016
591, A4,Semi-Auto,23626,Petrol,45.6,2.0,2016
592, A1,Manual,11892,Petrol,67.3,1.0,2016
593, A1,Manual,42165,Petrol,56.5,1.4,2016
594, A3,Semi-Auto,3036,Petrol,34.5,2.0,2019
595, A4,Semi-Auto,2703,Diesel,40.9,3.0,2019
596, Q7,Automatic,41032,Diesel,39.2,4.0,2016
597, A3,Manual,8545,Diesel,53.3,1.6,2018
598, A3,Manual,30287,Petrol,60.1,1.4,2016
599, A3,Manual,1893,Petrol,60.1,1.4,2016
600, A4,Manual,6896,Petrol,52.3,1.4,2017
601, TT,Manual,34084,Diesel,62.8,2.0,2016
602, A4,Semi-Auto,84222,Diesel,68.9,2.0,2017
603, A3,Manual,68428,Diesel,83.1,1.6,2015
604, Q5,Semi-Auto,20283,Petrol,34.0,3.0,2018
605, A4,Manual,56235,Diesel,74.3,2.0,2016
606, A8,Semi-Auto,37492,Diesel,47.1,3.0,2017
607, Q5,Semi-Auto,66959,Diesel,41.5,3.0,2015
608, Q5,Manual,46622,Diesel,47.9,2.0,2014
609, A6,Semi-Auto,40003,Diesel,56.5,2.0,2013
610, Q5,Semi-Auto,20300,Petrol,34.0,3.0,2018
611, A5,Semi-Auto,50,Petrol,40.4,2.0,2019
612, Q2,Manual,23426,Petrol,50.4,1.4,2016
613, A3,Semi-Auto,46465,Petrol,54.3,1.4,2015
614, Q5,Semi-Auto,14600,Diesel,55.4,2.0,2018
615, A1,Manual,3232,Petrol,50.4,1.0,2019
616, A1,Manual,16086,Petrol,55.4,1.4,2017
617, A1,Manual,15981,Petrol,57.6,1.4,2017
618, A7,Semi-Auto,6850,Diesel,38.2,3.0,2018
619, A3,Manual,16668,Diesel,70.6,1.6,2017
620, A7,Semi-Auto,13082,Petrol,39.8,3.0,2018
621, A3,Semi-Auto,10522,Petrol,43.5,1.5,2019
622, A3,Manual,12795,Petrol,47.1,1.0,2018
623, Q5,Automatic,8250,Diesel,38.2,2.0,2018
624, Q2,Automatic,5859,Diesel,47.9,1.6,2019
625, A4,Automatic,8235,Diesel,44.1,2.0,2019
626, Q3,Manual,5356,Diesel,40.9,2.0,2019
627, A6,Automatic,5565,Diesel,47.9,2.0,2019
628, A4,Manual,13122,Petrol,52.3,1.4,2017
629, Q2,Manual,2940,Petrol,39.2,1.5,2019
630, Q5,Semi-Auto,26500,Diesel,47.1,2.0,2016
631, A8,Semi-Auto,1100,Diesel,40.4,3.0,2020
632, Q5,Semi-Auto,24408,Petrol,40.4,2.0,2018
633, RS4,Semi-Auto,2200,Petrol,28.8,2.9,2020
634, A7,Semi-Auto,500,Diesel,38.7,3.0,2020
635, A4,Semi-Auto,47600,Diesel,56.5,2.0,2016
636, A3,Automatic,17252,Petrol,56.5,1.5,2018
637, A5,Semi-Auto,49287,Diesel,62.8,2.0,2017
638, A5,Semi-Auto,47446,Diesel,62.8,2.0,2017
639, A5,Semi-Auto,14589,Diesel,65.7,2.0,2017
640, A4,Manual,41279,Diesel,74.3,2.0,2016
641, Q7,Automatic,3893,Diesel,39.2,4.0,2018
642, A8,Automatic,3338,Diesel,50.4,3.0,2017
643, Q5,Automatic,4286,Petrol,34.0,3.0,2018
644, Q5,Automatic,22913,Diesel,56.5,2.0,2018
645, Q5,Semi-Auto,4125,Diesel,38.2,2.0,2019
646, Q3,Semi-Auto,4000,Petrol,31.7,2.0,2019
647, Q5,Semi-Auto,5123,Diesel,38.2,2.0,2019
648, A4,Automatic,5000,Diesel,40.9,3.0,2019
649, A5,Automatic,6500,Diesel,46.3,2.0,2019
650, Q5,Semi-Auto,29832,Petrol,34.0,3.0,2017
651, Q2,Manual,11125,Petrol,50.4,1.4,2017
652, Q5,Automatic,11565,Diesel,38.2,2.0,2019
653, A3,Automatic,10434,Petrol,42.2,1.5,2019
654, A3,Manual,61332,Diesel,68.9,2.0,2016
655, A1,Manual,22669,Petrol,57.6,1.4,2016
656, Q3,Manual,14419,Diesel,52.3,2.0,2016
657, A1,Manual,37458,Petrol,55.4,1.4,2015
658, A1,Manual,23015,Petrol,60.1,1.4,2014
659, A6,Semi-Auto,26784,Diesel,54.3,2.0,2016
660, Q5,Automatic,7256,Diesel,38.2,2.0,2019
661, TT,Manual,24256,Petrol,47.1,1.8,2016
662, A4,Semi-Auto,11047,Diesel,56.5,2.0,2018
663, A4,Semi-Auto,19444,Diesel,57.6,2.0,2017
664, Q3,Manual,30123,Petrol,51.4,1.4,2017
665, A4,Manual,7422,Petrol,39.2,2.0,2019
666, A4,Automatic,40688,Petrol,42.8,2.0,2016
667, Q3,Semi-Auto,5454,Petrol,30.7,2.0,2019
668, A3,Manual,12785,Petrol,42.8,1.5,2019
669, A6,Automatic,7486,Diesel,39.2,3.0,2019
670, A5,Automatic,9256,Diesel,45.6,2.0,2019
671, A4,Automatic,13690,Diesel,47.9,2.0,2019
672, Q3,Semi-Auto,25125,Diesel,50.4,2.0,2016
673, Q5,Automatic,6400,Diesel,38.2,2.0,2019
674, A3,Manual,3265,Petrol,47.1,1.0,2019
675, Q3,Semi-Auto,17680,Petrol,42.2,2.0,2017
676, A1,Manual,38502,Petrol,57.6,1.4,2016
677, A1,Manual,36276,Petrol,55.4,1.4,2016
678, Q7,Automatic,23437,Diesel,39.2,4.0,2017
679, Q5,Semi-Auto,20364,Diesel,56.5,2.0,2017
680, A1,Manual,22606,Petrol,57.6,1.4,2016
681, A4,Semi-Auto,100,Petrol,39.2,2.0,2020
682, RS4,Semi-Auto,8503,Diesel,33.6,2.9,2019
683, Q2,Semi-Auto,1296,Petrol,34.5,2.0,2019
684, A5,Manual,26307,Diesel,60.1,2.0,2016
685, Q7,Semi-Auto,34685,Diesel,47.9,3.0,2016
686, A5,Manual,34728,Diesel,57.6,2.0,2016
687, A1,Manual,24427,Petrol,55.4,1.4,2017
688, A1,Manual,16763,Petrol,55.4,1.4,2017
689, Q2,Manual,38484,Petrol,55.4,1.0,2017
690, Q7,Semi-Auto,16837,Diesel,39.2,4.0,2017
691, Q2,Automatic,33523,Diesel,58.9,2.0,2017
692, A4,Manual,6402,Petrol,52.3,1.4,2017
693, A4,Manual,21944,Petrol,49.6,2.0,2016
694, TT,Manual,19383,Petrol,46.3,2.0,2015
695, A6,Semi-Auto,19118,Diesel,47.9,2.0,2019
696, Q3,Semi-Auto,4436,Petrol,32.1,2.0,2019
697, Q8,Semi-Auto,5978,Diesel,30.7,4.0,2019
698, A1,Manual,2235,Petrol,49.6,1.0,2019
699, Q3,Semi-Auto,52496,Diesel,50.4,2.0,2016
700, A6,Automatic,52255,Diesel,61.4,2.0,2016
701, A3,Manual,19686,Diesel,68.9,1.6,2018
702, Q7,Semi-Auto,26705,Diesel,47.9,3.0,2016
703, A1,Manual,26705,Petrol,58.9,1.4,2016
704, A1,Manual,18120,Petrol,57.7,1.4,2018
705, Q3,Semi-Auto,11966,Petrol,47.9,1.4,2016
706, A3,Manual,34728,Petrol,57.6,1.4,2016
707, A3,Semi-Auto,30547,Diesel,70.6,1.6,2018
708, A3,Manual,72406,Diesel,68.9,2.0,2015
709, A6,Semi-Auto,52822,Diesel,64.2,2.0,2017
710, A6,Semi-Auto,70228,Diesel,54.3,3.0,2015
711, A3,Manual,21637,Diesel,67.3,2.0,2017
712, Q3,Manual,52006,Diesel,54.3,2.0,2014
713, Q3,Semi-Auto,28994,Diesel,50.4,2.0,2016
714, A6,Manual,30,Diesel,39.2,3.0,2018
715, Q5,Automatic,7093,Diesel,38.2,2.0,2019
716, Q2,Semi-Auto,1934,Petrol,32.5,2.0,2020
717, A4,Semi-Auto,4708,Diesel,49.6,2.0,2019
718, Q3,Automatic,4304,Diesel,37.7,2.0,2019
719, Q2,Manual,9256,Petrol,52.3,1.4,2017
720, Q3,Automatic,11403,Petrol,38.2,1.5,2018
721, A1,Semi-Auto,1952,Petrol,44.1,1.0,2019
722, A6,Semi-Auto,8060,Diesel,37.7,3.0,2019
723, A6,Semi-Auto,7415,Diesel,47.9,2.0,2018
724, A8,Automatic,9756,Petrol,37.7,3.0,2018
725, A5,Automatic,9102,Diesel,51.4,3.0,2018
726, Q5,Automatic,6002,Diesel,38.2,2.0,2018
727, Q7,Automatic,6591,Diesel,33.2,3.0,2018
728, Q2,Manual,1000,Diesel,49.6,1.6,2019
729, A3,Automatic,5450,Petrol,44.8,1.5,2019
730, Q2,Automatic,1000,Diesel,46.3,2.0,2019
731, A5,Automatic,1000,Petrol,40.4,2.0,2019
732, A4,Manual,23596,Petrol,48.7,2.0,2016
733, Q7,Automatic,11719,Diesel,39.2,4.0,2018
734, Q5,Automatic,3185,Diesel,39.2,2.0,2019
735, Q5,Automatic,8744,Diesel,39.2,2.0,2019
736, A6,Automatic,238,Diesel,47.9,2.0,2019
737, A5,Automatic,4693,Diesel,47.1,2.0,2019
738, Q3,Manual,28186,Diesel,52.3,2.0,2016
739, Q3,Semi-Auto,37000,Diesel,54.3,2.0,2016
740, A1,Manual,13555,Petrol,55.4,1.4,2017
741, Q5,Semi-Auto,31031,Diesel,42.2,3.0,2016
742, Q3,Manual,34500,Diesel,49.6,2.0,2016
743, Q5,Semi-Auto,6412,Diesel,39.2,2.0,2019
744, A3,Manual,14500,Petrol,60.1,1.4,2017
745, A1,Manual,24857,Diesel,76.3,1.6,2017
746, A6,Automatic,2394,Diesel,50.4,2.0,2019
747, Q5,Automatic,1000,Diesel,39.2,2.0,2019
748, Q5,Automatic,1000,Diesel,38.2,2.0,2019
749, A6,Automatic,1000,Diesel,50.4,2.0,2019
750, A8,Automatic,10296,Diesel,50.4,3.0,2018
751, A3,Automatic,6629,Petrol,42.2,1.5,2018
752, A4,Manual,6768,Diesel,74.3,2.0,2019
753, A4,Automatic,5363,Petrol,39.8,2.0,2019
754, A7,Automatic,4288,Diesel,38.2,3.0,2019
755, A3,Semi-Auto,88130,Diesel,64.2,2.0,2014
756, Q7,Automatic,17927,Diesel,39.2,4.0,2017
757, A5,Semi-Auto,6452,Petrol,40.4,2.0,2019
758, A7,Automatic,6112,Diesel,38.7,3.0,2019
759, A4,Semi-Auto,7447,Diesel,47.9,2.0,2019
760, Q5,Automatic,4326,Diesel,38.2,2.0,2019
761, Q7,Automatic,5558,Diesel,33.6,3.0,2019
762, A6,Automatic,2408,Diesel,50.4,2.0,2019
763, Q2,Manual,4430,Petrol,40.9,1.5,2019
764, Q2,Manual,1000,Diesel,49.6,1.6,2019
765, Q2,Manual,1000,Diesel,49.6,1.6,2019
766, A1,Manual,8000,Petrol,67.3,1.0,2016
767, A4,Semi-Auto,29885,Diesel,65.7,2.0,2017
768, A3,Manual,14160,Diesel,68.9,1.6,2017
769, A5,Semi-Auto,21480,Diesel,48.7,2.0,2019
770, A6,Automatic,6606,Diesel,36.2,3.0,2019
771, Q3,Semi-Auto,12147,Petrol,40.4,2.0,2017
772, A3,Manual,29998,Petrol,61.4,1.4,2017
773, Q3,Semi-Auto,22168,Petrol,47.9,1.4,2016
774, A1,Manual,24242,Petrol,67.3,1.0,2016
775, A3,Semi-Auto,18389,Petrol,57.7,1.5,2017
776, A6,Manual,31759,Diesel,61.4,2.0,2016
777, A4,Semi-Auto,12853,Petrol,38.2,2.0,2019
778, A4,Semi-Auto,13009,Petrol,38.2,2.0,2019
779, Q2,Semi-Auto,17,Diesel,46.3,2.0,2019
780, A5,Manual,32125,Diesel,57.6,2.0,2015
781, TT,Manual,17416,Diesel,67.3,2.0,2015
782, A5,Semi-Auto,27049,Diesel,67.3,2.0,2017
783, Q3,Manual,81877,Diesel,49.6,2.0,2014
784, Q3,Manual,27692,Petrol,49.6,1.4,2016
785, Q3,Manual,35446,Diesel,54.3,2.0,2015
786, A6,Semi-Auto,45000,Diesel,64.2,2.0,2015
787, Q2,Semi-Auto,6672,Diesel,57.7,2.0,2018
788, Q2,Manual,10005,Petrol,50.4,1.4,2018
789, A4,Manual,2069,Petrol,41.5,2.0,2019
790, A5,Semi-Auto,24608,Petrol,39.8,2.0,2019
791, A3,Manual,36031,Petrol,60.1,1.4,2017
792, A1,Manual,28752,Petrol,58.9,1.4,2017
793, A1,Manual,58601,Petrol,52.3,1.4,2014
794, A3,Manual,21113,Petrol,55.4,1.5,2017
795, Q3,Manual,66047,Diesel,55.4,2.0,2015
796, A6,Semi-Auto,24405,Diesel,64.2,2.0,2016
797, A6,Manual,43193,Diesel,65.7,2.0,2015
798, Q2,Manual,22379,Petrol,52.3,1.4,2017
799, A6,Semi-Auto,36223,Diesel,44.8,3.0,2014
800, TT,Manual,39293,Diesel,62.8,2.0,2016
801, A8,Semi-Auto,13512,Diesel,50.4,3.0,2018
802, A1,Manual,61194,Petrol,67.3,1.0,2015
803, A4,Manual,58670,Diesel,74.3,2.0,2017
804, A1,Manual,36951,Petrol,67.3,1.0,2016
805, A3,Manual,34250,Petrol,55.4,1.4,2014
806, A4,Manual,32811,Diesel,74.3,2.0,2016
807, A6,Semi-Auto,31842,Diesel,58.9,2.0,2017
808, A1,Manual,22373,Petrol,55.4,1.4,2016
809, Q3,Manual,34617,Diesel,60.1,2.0,2017
810, Q3,Manual,48065,Diesel,55.4,2.0,2015
811, A4,Semi-Auto,26752,Diesel,64.2,2.0,2017
812, Q2,Manual,12300,Petrol,52.3,1.4,2018
813, A6,Semi-Auto,24000,Diesel,61.4,2.0,2016
814, TT,Manual,61410,Diesel,62.8,2.0,2015
815, A6,Semi-Auto,57290,Diesel,61.4,2.0,2015
816, Q2,Manual,18045,Petrol,55.4,1.0,2017
817, A3,Semi-Auto,13542,Diesel,72.4,1.6,2017
818, Q5,Semi-Auto,38678,Diesel,42.2,3.0,2016
819, A5,Semi-Auto,19608,Diesel,62.8,2.0,2017
820, Q3,Automatic,8849,Diesel,47.1,2.0,2019
821, A1,Manual,13854,Petrol,55.4,1.4,2015
822, A1,Manual,37131,Petrol,67.3,1.0,2017
823, A6,Semi-Auto,60484,Diesel,64.2,2.0,2014
824, A5,Semi-Auto,71253,Diesel,49.6,3.0,2015
825, Q3,Semi-Auto,32968,Diesel,50.4,2.0,2016
826, A3,Manual,53372,Petrol,60.1,1.4,2015
827, A4,Manual,24222,Petrol,53.3,1.4,2017
828, A4,Manual,36081,Diesel,55.4,2.0,2015
829, Q3,Semi-Auto,11487,Petrol,42.2,2.0,2018
830, Q3,Semi-Auto,52765,Diesel,47.9,2.0,2013
831, A1,Manual,2065,Petrol,46.3,1.5,2019
832, Q2,Manual,8026,Petrol,47.1,1.0,2018
833, A3,Manual,31500,Petrol,55.4,1.5,2018
834, Q2,Semi-Auto,3481,Petrol,33.2,2.0,2019
835, A4,Semi-Auto,31348,Petrol,51.4,1.4,2018
836, A4,Manual,27370,Diesel,64.2,2.0,2016
837, A4,Semi-Auto,15175,Diesel,61.4,2.0,2017
838, Q2,Semi-Auto,11347,Petrol,52.3,1.4,2018
839, Q3,Manual,24387,Petrol,49.6,1.4,2017
840, A1,Manual,26165,Petrol,55.4,1.4,2016
841, Q3,Semi-Auto,14950,Petrol,42.2,2.0,2017
842, A6,Manual,44316,Diesel,64.2,2.0,2016
843, A3,Semi-Auto,35329,Petrol,47.9,2.0,2017
844, A7,Semi-Auto,34201,Diesel,52.3,3.0,2017
845, A3,Manual,21429,Diesel,68.9,2.0,2015
846, A3,Manual,35694,Petrol,60.1,1.0,2016
847, Q3,Semi-Auto,40858,Diesel,50.4,2.0,2015
848, A4,Manual,19285,Petrol,53.3,1.4,2016
849, A5,Semi-Auto,35903,Diesel,56.5,2.0,2015
850, Q3,Semi-Auto,40256,Diesel,50.4,2.0,2015
851, A3,Manual,7307,Diesel,51.4,1.6,2019
852, Q2,Automatic,2402,Diesel,47.9,1.6,2019
853, Q3,Automatic,4384,Petrol,38.2,1.5,2019
854, Q2,Automatic,1442,Petrol,40.9,1.5,2019
855, Q3,Manual,4173,Diesel,40.9,2.0,2019
856, A3,Semi-Auto,3243,Petrol,34.5,2.0,2019
857, Q2,Automatic,3381,Petrol,40.9,1.5,2019
858, A3,Automatic,7378,Diesel,52.3,1.6,2019
859, A1,Semi-Auto,4634,Petrol,40.9,2.0,2019
860, Q3,Automatic,7126,Petrol,32.1,2.0,2019
861, A1,Manual,556,Petrol,47.9,1.0,2020
862, Q2,Semi-Auto,9547,Petrol,54.3,1.4,2017
863, Q3,Semi-Auto,1904,Petrol,31.4,2.0,2020
864, Q3,Semi-Auto,525,Petrol,40.9,1.5,2020
865, A3,Semi-Auto,2165,Hybrid,141.3,1.4,2020
866, A1,Manual,1500,Petrol,47.9,1.0,2020
867, A1,Manual,1565,Petrol,47.9,1.0,2019
868, A4,Manual,59512,Diesel,74.3,2.0,2017
869, A3,Manual,6350,Diesel,54.3,2.0,2019
870, A3,Manual,4538,Diesel,51.4,1.6,2019
871, A3,Manual,6238,Diesel,51.4,1.6,2019
872, A3,Semi-Auto,6018,Petrol,40.9,2.0,2019
873, Q2,Semi-Auto,4201,Petrol,33.2,2.0,2019
874, A3,Manual,5150,Diesel,52.3,1.6,2019
875, A1,Manual,40468,Petrol,55.4,1.4,2016
876, Q5,Semi-Auto,1986,Diesel,38.2,2.0,2020
877, Q2,Manual,4265,Petrol,43.5,1.5,2020
878, Q3,Semi-Auto,1765,Petrol,31.0,2.0,2020
879, Q2,Semi-Auto,820,Petrol,32.5,2.0,2020
880, Q3,Semi-Auto,4846,Petrol,31.4,2.0,2020
881, Q3,Semi-Auto,475,Petrol,31.4,2.0,2020
882, Q3,Semi-Auto,425,Petrol,31.4,2.0,2020
883, A6,Semi-Auto,2271,Petrol,34.0,2.0,2019
884, Q2,Semi-Auto,4917,Petrol,40.9,1.5,2019
885, Q2,Semi-Auto,6070,Petrol,40.9,1.5,2019
886, Q2,Automatic,7945,Diesel,47.9,1.6,2019
887, A4,Manual,20637,Diesel,67.3,2.0,2017
888, A4,Manual,38041,Diesel,64.2,2.0,2015
889, A5,Semi-Auto,28555,Diesel,58.9,2.0,2016
890, Q2,Manual,3897,Petrol,39.2,1.5,2019
891, A3,Automatic,5793,Diesel,52.3,1.6,2019
892, Q3,Semi-Auto,30821,Petrol,42.8,2.0,2017
893, Q3,Manual,52034,Diesel,52.3,2.0,2016
894, A3,Semi-Auto,9135,Petrol,56.5,1.5,2018
895, Q7,Automatic,21728,Diesel,47.9,3.0,2017
896, Q2,Semi-Auto,2145,Diesel,46.3,2.0,2019
897, A8,Semi-Auto,6479,Diesel,50.4,3.0,2017
898, A3,Semi-Auto,1054,Petrol,34.5,2.0,2019
899, A4,Automatic,4598,Petrol,38.2,2.0,2019
900, A1,Manual,1041,Petrol,45.6,1.5,2019
901, A1,Automatic,21595,Petrol,58.9,1.4,2017
902, Q2,Manual,9005,Petrol,50.4,1.4,2018
903, Q3,Automatic,9029,Petrol,31.4,2.0,2019
904, Q2,Semi-Auto,25915,Diesel,65.7,1.6,2017
905, Q3,Manual,15454,Petrol,49.6,1.4,2017
906, A8,Semi-Auto,25691,Diesel,47.9,3.0,2016
907, RS3,Semi-Auto,29920,Petrol,34.9,2.5,2016
908, A1,Semi-Auto,5676,Petrol,47.1,1.0,2019
909, Q5,Semi-Auto,3263,Diesel,38.2,2.0,2019
910, A3,Semi-Auto,24406,Petrol,48.7,2.0,2016
911, Q5,Semi-Auto,44,Petrol,32.1,2.0,2019
912, A6,Semi-Auto,41109,Diesel,45.6,3.0,2015
913, Q3,Semi-Auto,13433,Petrol,31.7,2.0,2019
914, A4,Semi-Auto,5130,Petrol,38.7,2.0,2019
915, Q3,Manual,2362,Diesel,42.8,2.0,2019
916, A8,Semi-Auto,42565,Diesel,47.9,3.0,2015
917, A4,Manual,19637,Petrol,53.3,1.4,2017
918, TT,Manual,20674,Petrol,46.3,2.0,2016
919, A6,Semi-Auto,22540,Diesel,64.2,2.0,2015
920, Q3,Manual,14146,Diesel,60.1,2.0,2015
921, A1,Manual,21160,Petrol,55.4,1.4,2016
922, Q2,Semi-Auto,7779,Diesel,47.9,1.6,2019
923, A1,Manual,19603,Diesel,80.7,1.6,2015
924, A1,Manual,27275,Petrol,55.4,1.4,2015
925, A3,Automatic,8274,Petrol,45.6,1.0,2019
926, A5,Automatic,36399,Diesel,60.1,3.0,2016
927, Q5,Semi-Auto,46401,Diesel,42.8,3.0,2016
928, Q2,Manual,11088,Petrol,50.4,1.4,2018
929, A6,Automatic,32276,Diesel,61.4,2.0,2017
